id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF000190,Uncategorized;,AENW01000058,null,"HMPREF9406_1480, EFR35810.1",Hypothetical protein,2.13,314,0.453,4.7,2.66e-6,4.78e-5,Hypothetical protein,hypothetical protein,positive,1140,380,-0.453421052631579,43986.6733,8.17266845703125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1480,3.4199999999999997e-280,765,DHHW protein,-,-,-,-,-,-,-,-,-,-,-,-,DHHW,NA,NA,NA
RCHGF000191,Uncategorized;,AENW01000058,null,"HMPREF9406_1481, EFR35640.1",NA,1.4,555,0.288,4.85,1.21e-6,2.36e-5,NA,"transcriptional regulator, GntR family",positive,1401,467,-0.382012847965739,54176.0515000001,8.14117431640625,None,NA,(K) Transcription,-,K,908340.HMPREF9406_1481,0,920,helix_turn_helix gluconate operon transcriptional repressor,-,-,-,-,-,-,-,-,-,-,-,-,GntR,NA,NA,NA
RCHGF000193,Uncategorized;,AENW01000058,null,"HMPREF9406_1483, EFR35660.1",Sulfite reductase (Ferredoxin) (EC 1.8.7.1),-4.53,104,1.45,-3.12,0.00179,0.0137,Sulfite reductase (Ferredoxin) (EC 1.8.7.1),nitrite/sulfite reductase ferredoxin domain protein,negative,1539,513,-0.234892787524367,57041.3744000001,6.16961669921875,None,K00366 - nirA - ferredoxin-nitrite reductase [EC:1.7.7.1] [1.7.7.1],(C) Energy production and conversion,Nitrogen metabolism; Sulfur metabolism; Metabolic pathways; Microbial metabolism in diverse environments,C,908340.HMPREF9406_1483,0,1036,Nitrite Sulfite reductase,nirA,-,"1.7.7.1,1.8.7.1","ko:K00366,ko:K00392","ko00910,ko00920,ko01100,ko01120,map00910,map00920,map01100,map01120","M00176,M00531","R00790,R00859,R03600","RC00065,RC00176","ko00000,ko00001,ko00002,ko01000",-,-,-,"NIR_SIR,NIR_SIR_ferr,TusA",NA,NA,NA
RCHGF000201,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000058,dacF,"dacF, HMPREF9406_1491, EFR35708.1",D-alanyl-D-alanine serine-type carboxypeptidase (EC 3.4.16.4),-7.01,918,1.45,-4.82,1.42e-6,2.69e-5,D-alanyl-D-alanine serine-type carboxypeptidase (EC 3.4.16.4),serine-type D-Ala-D-Ala carboxypeptidase,positive,1185,395,-0.26253164556962,43671.9358000001,5.90032958984375,dacF,"K07258 - dacC, dacA, dacD - serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4] [3.4.16.4]",(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; Metabolic pathways,M,908340.HMPREF9406_1491,7.26e-285,778,Belongs to the peptidase S11 family,-,-,3.4.16.4,"ko:K01286,ko:K07258","ko00550,ko01100,map00550,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,"PBP5_C,Peptidase_S11",NA,NA,NA
RCHGF000203,Uncategorized;,AENW01000058,null,"HMPREF9406_1493, EFR35852.1",RNA-binding ANTAR domain protein,3.84,1260,0.542,7.09,1.31e-12,7.07e-11,RNA-binding ANTAR domain protein,ANTAR domain protein,negative,582,194,-0.079381443298969,22138.5493,8.69354248046875,None,"K22010 - pdtaR - two-component system, response regulator PdtaR",(K) Transcription,-,K,908340.HMPREF9406_1493,2.1699999999999996e-133,378,ANTAR,-,-,-,ko:K22010,-,M00839,-,-,"ko00000,ko00002,ko02022",-,-,-,"ANTAR,Response_reg",NA,NA,NA
RCHGF000204,metabolic process;cellular process;response to stimulus;,AENW01000058,null,"HMPREF9406_1494, EFR35659.1",Glutamine synthetase (EC 6.3.1.2),4.1,1510,0.489,8.37,5.71e-17,5.39e-15,Glutamine synthetase (EC 6.3.1.2),"glutamine synthetase, beta-grasp domain protein (EC 6.3.1.2)",negative,1209,403,-0.330272952853598,45279.6999,5.20355224609375,None,"K01915 - glnA, GLUL - glutamine synthetase [EC:6.3.1.2] [6.3.1.2]",(E) Amino Acid metabolis and transport,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Glyoxylate and dicarboxylate metabolism; Nitrogen metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Biosynthesis of amino acids; Two-component system; Necroptosis; Glutamatergic synapse; GABAergic synapse",E,908340.HMPREF9406_1494,1.52e-305,833,glutamine synthetase,glnA,-,6.3.1.2,ko:K01915,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727",-,R00253,"RC00010,RC02798","ko00000,ko00001,ko01000,ko04147",-,-,-,"Gln-synt_C,Gln-synt_N",NA,NA,NA
RCHGF000205,Uncategorized;,AENW01000058,null,"HMPREF9406_1495, EFR35855.1","Tungsten formylmethanofuran dehydrogenase, subunit C homolog",5.15,466,0.408,12.6,1.54e-36,5.4399999999999996e-34,"Tungsten formylmethanofuran dehydrogenase, subunit C homolog",hypothetical protein,negative,720,240,-0.090833333333333,25858.4636,7.60980224609375,None,NA,(E) Amino Acid metabolis and transport,-,E,908340.HMPREF9406_1495,3.39e-123,356,GXGXG motif,-,-,-,-,-,-,-,-,-,-,-,-,GXGXG,NA,NA,NA
RCHGF000206,Uncategorized;,AENW01000058,null,"HMPREF9406_1496, EFR35824.1",Glutamate synthase [NADPH] (EC 1.4.1.13),4.65,884,0.625,7.44,1.02e-13,6.2e-12,Glutamate synthase [NADPH] (EC 1.4.1.13),4Fe-4S binding domain protein,negative,1503,501,-0.092015968063873,54475.2996,7.49249267578125,None,NA,(E) Amino Acid metabolis and transport,"Alanine, aspartate and glutamate metabolism; Glyoxylate and dicarboxylate metabolism; Nitrogen metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Biosynthesis of amino acids",E,908340.HMPREF9406_1496,0,983,Glutamate synthase,gltB,-,"1.4.1.13,1.4.1.14,1.4.7.1","ko:K00265,ko:K00284","ko00250,ko00630,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00630,map00910,map01100,map01110,map01120,map01130,map01230",-,"R00021,R00093,R00114,R00248,R10086","RC00006,RC00010,RC02799","ko00000,ko00001,ko01000",-,-,-,"Fer4,Fer4_7,Fer4_9,GATase_2,GXGXG,Glu_syn_central,Glu_synthase",NA,NA,NA
RCHGF000207,Uncategorized;,AENW01000058,null,"HMPREF9406_1497, EFR35782.1",Glutamate synthase [NADPH] large chain (EC 1.4.1.13),3.54,146,0.758,4.67,2.99e-6,5.24e-5,Glutamate synthase [NADPH] large chain (EC 1.4.1.13),class II glutamine amidotransferase,negative,1101,367,-0.183923705722071,41752.5856,5.58331298828125,None,NA,(E) Amino Acid metabolis and transport,-,E,908340.HMPREF9406_1497,3.2500000000000003e-276,754,Glutamine amidotransferases class-II,-,-,-,-,-,-,-,-,-,-,-,-,"GATase_2,GATase_6",NA,NA,NA
RCHGF000208,Uncategorized;,AENW01000058,gdhA,"gdhA, HMPREF9406_1498, EFR35687.1",NADP-specific glutamate dehydrogenase (EC 1.4.1.4),4.24,220,0.491,8.63,6.32e-18,6.4e-16,NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Glu/Leu/Phe/Val dehydrogenase, dimerization domain protein (EC 1.4.1.3)",positive,1332,444,-0.174324324324325,48376.6363000001,6.37164306640625,gdhA,"K00262 - E1.4.1.4, gdhA - glutamate dehydrogenase (NADP+) [EC:1.4.1.4] [1.4.1.4]",(E) Amino Acid metabolis and transport,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; NA; Nitrogen metabolism; Metabolic pathways; Carbon metabolism; Necroptosis; Proximal tubule bicarbonate reclamation",E,908340.HMPREF9406_1498,0,875,Belongs to the Glu Leu Phe Val dehydrogenases family,gdhA,-,"1.4.1.3,1.4.1.4","ko:K00261,ko:K00262","ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964",M00740,"R00243,R00248","RC00006,RC02799","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"ELFV_dehydrog,ELFV_dehydrog_N",NA,NA,NA
RCHGF000209,Uncategorized;,AENW01000058,glnA,"glnA, HMPREF9406_1499, EFR35862.1",Glutamine synthetase (EC 6.3.1.2),3.78,369,0.501,7.54,4.69e-14,2.97e-12,Glutamine synthetase (EC 6.3.1.2),"glutamate--ammonia ligase, catalytic domain protein (EC 6.3.1.2)",positive,2175,725,-0.231586206896552,81106.1524000005,5.49932861328125,glnA,"K01915 - glnA, GLUL - glutamine synthetase [EC:6.3.1.2] [6.3.1.2]",(S) Function Unknown,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Glyoxylate and dicarboxylate metabolism; Nitrogen metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Biosynthesis of amino acids; Two-component system; Necroptosis; Glutamatergic synapse; GABAergic synapse",S,908340.HMPREF9406_1499,0,1447,glutamine synthetase,glnA,-,6.3.1.2,ko:K01915,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727",-,R00253,"RC00010,RC02798","ko00000,ko00001,ko01000,ko04147",-,-,-,"GSIII_N,Gln-synt_C",NA,NA,NA
RCHGF000210,cellular process;response to stimulus;localization;,AENW01000058,null,"HMPREF9406_1500, EFR35851.1",Ammonium transporter,4.25,389,0.484,8.77,1.8e-18,1.96e-16,Ammonium transporter,nitrogen regulatory protein P-II,positive,1710,570,0.575964912280703,60481.1754000001,5.85870361328125,None,"K03320 - amt, AMT, MEP - ammonium transporter, Amt family",(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_1500,0,1131,Ammonium Transporter,-,-,-,ko:K03320,-,-,-,-,"ko00000,ko02000",1.A.11,-,-,"Ammonium_transp,P-II",Amt,NA,ammonium
RCHGF000212,metabolic process;cellular process;,AENW01000058,asnB,"asnB, HMPREF9406_1502, EFR35655.1",Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),2.93,158,0.631,4.64,3.5e-6,6e-5,Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),asparagine synthase (glutamine-hydrolyzing) (EC 6.3.5.4),positive,1578,526,-0.27490494296578,59970.8653000001,5.26019287109375,asnB,"K01953 - asnB, ASNS - asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4] [6.3.5.4]",(E) Amino Acid metabolis and transport,"Alanine, aspartate and glutamate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites",E,908340.HMPREF9406_1502,0,1033,--asparagine,asnB,-,6.3.5.4,ko:K01953,"ko00250,ko01100,ko01110,map00250,map01100,map01110",-,R00578,RC00010,"ko00000,ko00001,ko01000,ko01002",-,-,-,"Asn_synthase,GATase_7,NAD_synthase",NA,NA,NA
RCHGF000213,metabolic process;cellular process;developmental process;,AENW01000058,purF,"purF, HMPREF9406_1503, EFR35773.1",Amidophosphoribosyltransferase (EC 2.4.2.14),3.73,136,0.663,5.62,1.86e-8,4.94e-7,Amidophosphoribosyltransferase (EC 2.4.2.14),amidophosphoribosyltransferase (EC 2.4.2.14),positive,1425,475,-0.163789473684211,52166.0921,6.61846923828125,purF,"K00764 - purF, PPAT - amidophosphoribosyltransferase [EC:2.4.2.14] [2.4.2.14]",(F) Nucleotide metabolism and transport,"Purine metabolism; Alanine, aspartate and glutamate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; NA",F,908340.HMPREF9406_1503,0,946,Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine,purF,-,2.4.2.14,ko:K00764,"ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130",M00048,R01072,"RC00010,RC02724,RC02752","ko00000,ko00001,ko00002,ko01000,ko01002",-,-,-,"GATase_6,GATase_7,Pribosyltran",NA,NA,NA
RCHGF000219,Uncategorized;,AENW01000058,null,"HMPREF9406_1509, EFR35849.1",NA,-4.84,157,1.45,-3.34,8.31e-4,0.00715,NA,hypothetical protein,positive,1050,350,-0.403142857142858,40920.9951,4.60235595703125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1509,1.3899999999999998e-257,705,Tetratricopeptide repeat,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000220,Uncategorized;,AENW01000058,null,"HMPREF9406_1510, EFR35705.1",NA,4.53,0.763,1.67,2.72,0.0066,0.0392,NA,hypothetical protein,positive,132,44,-0.479545454545455,5095.7284,7.97882080078125,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000221,Uncategorized;,AENW01000058,sigK,"sigK, HMPREF9406_1511, EFR35671.1",RNA polymerase sigma-K factor,-5.22,279,1.48,-3.54,4.02e-4,0.00391,RNA polymerase sigma-K factor,RNA polymerase sigma-K factor,positive,726,242,-0.621900826446281,28428.117,6.28961181640625,sigK,K03091 - sigH - RNA polymerase sporulation-specific sigma factor,(K) Transcription,-,K,908340.HMPREF9406_1511,3.9299999999999994e-162,455,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released,sigK,-,-,ko:K03091,-,-,-,-,"ko00000,ko03021",-,-,-,"Sigma70_r2,Sigma70_r4",NA,NA,NA
RCHGF000244,Uncategorized;,AENW01000058,null,"HMPREF9406_1534, EFR35853.1",Hydrolase (HAD superfamily),-2.88,615,0.526,-5.48,4.24e-8,1.07e-6,Hydrolase (HAD superfamily),YmdA/YtgF family protein,positive,1551,517,-0.377176015473887,58173.4336000001,5.77313232421875,None,K18682 - rny - ribonucrease Y [EC:3.1.-.-] [3.1.-.-],(S) Function Unknown,RNA degradation,S,908340.HMPREF9406_1534,0,889,Endoribonuclease that initiates mRNA decay,rny,-,-,ko:K18682,"ko03018,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,"DUF3552,HD,KH_1",NA,NA,NA
RCHGF000247,cellular process;reproductive process;multicellular organismal process;developmental process;localization;biological regulation;,AENW01000058,null,"HMPREF9406_1537, EFR35787.1",Zn-dependent hydrolase (EC 3.-.-.-),-2.11,344,0.658,-3.21,0.00133,0.0106,Zn-dependent hydrolase (EC 3.-.-.-),hypothetical protein,positive,1656,552,-0.20090579710145,62919.9695000001,5.95025634765625,None,K12574 - rnj - ribonuclease J [EC:3.1.-.-] [3.1.-.-],(S) Function Unknown,RNA degradation,S,908340.HMPREF9406_1537,0,1084,An RNase that has 5'-3' exonuclease and possibly endonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and or decay,rnj,-,-,ko:K12574,"ko03018,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,"Lactamase_B,RMMBL",NA,NA,NA
RCHGF000249,Uncategorized;,AENW01000058,null,"HMPREF9406_1539, EFR35873.1",Nucleoside-binding protein,-1.66,1530,0.34,-4.87,1.12e-6,2.19e-5,Nucleoside-binding protein,basic membrane protein,positive,1101,367,-0.394277929155314,39719.5667,5.50140380859375,None,"K07335 - bmpA, bmpB, tmpC - basic membrane protein A and related proteins",(S) Function Unknown,-,S,908340.HMPREF9406_1539,1.8699999999999997e-250,689,basic membrane,tmpC,-,-,ko:K07335,-,-,-,-,ko00000,-,-,-,Bmp,NA,NA,NA
RCHGF000255,Uncategorized;,AENW01000058,null,"HMPREF9406_1545, EFR35868.1",Single-strand DNA binding protein,3.45,41.5,0.838,4.11,3.95e-5,5.05e-4,Single-strand DNA binding protein,single-strand binding family protein,positive,426,142,-0.420422535211268,15964.9154,7.02960205078125,None,NA,(L) Replication and repair,-,L,908340.HMPREF9406_1545,1.68e-98,286,Single-strand binding protein family,-,-,-,-,-,-,-,-,-,-,-,-,SSB,NA,NA,NA
RCHGF000256,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000058,rpsD,"rpsD, HMPREF9406_1546, EFR35806.1",SSU ribosomal protein S4P,-2.97,1610,0.443,-6.69,2.19e-11,9.4e-10,SSU ribosomal protein S4P,ribosomal protein S4,negative,600,200,-0.575500000000001,23043.3341,9.98846435546875,rpsD,"K02986 - RP-S4, rpsD - small subunit ribosomal protein S4",(J) Translation,Ribosome,J,908340.HMPREF9406_1546,1.65e-140,397,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit",rpsD,-,-,ko:K02986,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_S4,S4",NA,NA,NA
RCHGF000257,Uncategorized;,AENW01000058,ezrA,"ezrA, HMPREF9406_1547, EFR35729.1",Septation ring formation regulator,-1.93,480,0.567,-3.41,6.5e-4,0.0059,Septation ring formation regulator,septation ring formation regulator EzrA,positive,1752,584,-0.423972602739726,67521.5199000002,5.35028076171875,ezrA,K06286 - ezrA - septation ring formation regulator,(D) Cell cycle control and mitosis,-,D,908340.HMPREF9406_1547,0,1079,"Septation ring formation regulator, EzrA",-,-,-,-,-,-,-,-,-,-,-,-,EzrA,NA,NA,NA
RCHGF000260,Uncategorized;,AENW01000058,null,"HMPREF9406_1550, EFR35751.1",NA,-4.08,7720,0.553,-7.38,1.55e-13,9.18e-12,NA,hypothetical protein,negative,168,56,2.37678571428571,6128.6707,6.11431884765625,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000261,Uncategorized;,AENW01000058,null,"HMPREF9406_1551, EFR35811.1",NAD(P)H nitroreductase (EC 1.-.-.-),3.1,439,0.386,8.04,9.35e-16,7.5e-14,NAD(P)H nitroreductase (EC 1.-.-.-),nitroreductase family protein,negative,540,180,-0.284444444444445,20103.9297,6.16387939453125,None,NA,(C) Energy production and conversion,-,C,908340.HMPREF9406_1551,5.23e-125,356,Nitroreductase family,-,-,-,-,-,-,-,-,-,-,-,-,Nitroreductase,NA,NA,NA
RCHGF000264,metabolic process;cellular process;,AENW01000058,pdxB,"pdxB, HMPREF9406_1554, EFR35685.1",(R)-phenyllactate dehydrogenase (EC 1.1.1.-),1.43,141,0.484,2.96,0.0031,0.0212,(R)-phenyllactate dehydrogenase (EC 1.1.1.-),4-phosphoerythronate dehydrogenase (EC 1.1.1.290),positive,978,326,0.076073619631902,36091.389,7.13214111328125,pdxB,K03778 - ldhA - D-lactate dehydrogenase [EC:1.1.1.28] [1.1.1.28],(C) Energy production and conversion; (H) Coenzyme metabolis,Pyruvate metabolism; Microbial metabolism in diverse environments,CH,908340.HMPREF9406_1554,2.7199999999999998e-236,649,Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family,ldhA,-,1.1.1.28,ko:K03778,"ko00620,ko01120,map00620,map01120",-,R00704,RC00044,"ko00000,ko00001,ko01000",-,-,-,"2-Hacid_dh,2-Hacid_dh_C",NA,NA,NA
RCHGF000273,metabolic process;cellular process;,AENW01000058,rpsP,"rpsP, HMPREF9406_1563, EFR35789.1",SSU ribosomal protein S16P,-1.98,443,0.747,-2.65,0.00813,0.0448,SSU ribosomal protein S16P,ribosomal protein S16,positive,270,90,-0.66,10237.8087,10.2743530273438,rpsP,"K02959 - RP-S16, MRPS16, rpsP - small subunit ribosomal protein S16",(J) Translation,Ribosome,J,658659.HMPREF0983_01190,1.09e-56,176,Belongs to the bacterial ribosomal protein bS16 family,rpsP,-,-,ko:K02959,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011,ko03029",-,-,-,Ribosomal_S16,NA,NA,NA
RCHGF000287,cellular process;,AENW01000058,dprA,"dprA, HMPREF9406_1577, EFR35818.1",DNA processing protein,2.91,24.9,0.898,3.24,0.00118,0.00962,DNA processing protein,DNA protecting protein DprA,positive,729,243,-0.084773662551441,27324.3344,7.55682373046875,dprA,K04096 - smf - DNA processing protein,(L) Replication and repair; (U) Intracellular trafficing and secretion,-,LU,908340.HMPREF9406_1577,6.149999999999999e-180,500,DNA protecting protein DprA,dprA,-,-,ko:K04096,-,-,-,-,ko00000,-,-,-,DNA_processg_A,NA,NA,NA
RCHGF000288,Uncategorized;,AENW01000058,topA,"topA, HMPREF9406_1578, EFR35703.1",DNA topoisomerase I (EC 5.99.1.2),-1.68,457,0.506,-3.32,9.1e-4,0.00776,DNA topoisomerase I (EC 5.99.1.2),DNA topoisomerase I (EC 5.99.1.2),positive,2244,748,-0.668850267379678,84510.1141000006,7.73919677734375,topA,K03168 - topA - DNA topoisomerase I [EC:5.6.2.1] [5.6.2.1],(L) Replication and repair,-,L,908340.HMPREF9406_1578,0,1265,"Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone",topA,-,5.99.1.2,ko:K03168,-,-,-,-,"ko00000,ko01000,ko03032,ko03400",-,-,-,"Topoisom_bac,Toprim,zf-C4_Topoisom",NA,NA,NA
RCHGF000289,Uncategorized;,AENW01000058,trmFO,"trmFO, HMPREF9406_1579, EFR35649.1",NA,-1.65,488,0.512,-3.23,0.00125,0.0101,NA,tRNA:m(5)U-54 methyltransferase (EC 2.1.1.-),positive,1296,432,-0.259722222222223,48563.0867,6.04888916015625,trmFO,"K04094 - trmFO, gid - methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74] [2.1.1.74]",(J) Translation,-,J,908340.HMPREF9406_1579,8.65999998200954e-293,859,Catalyzes the folate-dependent formation of 5-methyl- uridine at position 54 (M-5-U54) in all tRNAs,trmFO,-,2.1.1.74,ko:K04094,-,-,-,-,"ko00000,ko01000,ko03016,ko03036",-,-,-,GIDA,NA,NA,NA
RCHGF000292,metabolic process;cellular process;,AENW01000058,rpsB,"rpsB, HMPREF9406_1582, EFR35867.1",SSU ribosomal protein S2P,-2.68,259,0.869,-3.09,0.00202,0.0152,SSU ribosomal protein S2P,ribosomal protein S2,positive,951,317,-0.694952681388013,35996.6609000001,9.48345947265625,rpsB,NA,(J) Translation,Ribosome,J,908340.HMPREF9406_1582,7.579999999999999e-218,602,Belongs to the universal ribosomal protein uS2 family,rpsB,-,-,ko:K02967,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S2,NA,NA,NA
RCHGF000293,metabolic process;cellular process;biological regulation;,AENW01000058,tsf,"tsf, HMPREF9406_1583, EFR35715.1",Protein translation elongation factor Ts (EF-Ts),-2.38,822,0.546,-4.37,1.27e-5,1.88e-4,Protein translation elongation factor Ts (EF-Ts),translation elongation factor Ts,positive,885,295,-0.223728813559322,32176.558,5.09259033203125,tsf,"K02357 - tsf, TSFM - elongation factor Ts",(J) Translation,-,J,908340.HMPREF9406_1583,5.6799999999999995e-202,560,Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome,tsf,-,-,ko:K02357,-,-,-,-,"ko00000,ko03012,ko03029",-,-,-,EF_TS,NA,NA,NA
RCHGF000303,Uncategorized;,AENW01000058,rpsT,"rpsT, HMPREF9406_1593, EFR35637.1",SSU ribosomal protein S20P,-2.34,8080,0.604,-3.88,1.03e-4,0.00119,SSU ribosomal protein S20P,ribosomal protein S20,negative,264,88,-0.503409090909091,9382.7789,10.7787475585938,rpsT,NA,(J) Translation,-,J,658659.HMPREF0983_01162,2.71e-47,152,Binds directly to 16S ribosomal RNA,rpsT,-,-,-,-,-,-,-,-,-,-,-,Ribosomal_S20p,NA,NA,NA
