id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF000148,Uncategorized;,AENW01000058,null,"HMPREF9406_1438, EFR35711.1",Hypothetical cytosolic protein,-2.11,3300,0.351,-6.01,1.86e-9,5.69e-8,Hypothetical cytosolic protein,hypothetical protein,positive,399,133,-0.505263157894737,15118.8269,4.77618408203125,None,K09772 - sepF - cell division inhibitor SepF,(D) Cell cycle control and mitosis,-,D,658659.HMPREF0983_03758,7.329999999999999e-88,258,"Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA",sepF,-,-,ko:K09772,-,-,-,-,"ko00000,ko03036",-,-,-,SepF,NA,NA,NA
RCHGF000151,metabolic process;cellular process;reproductive process;developmental process;biological regulation;,AENW01000058,ileS,"ileS, HMPREF9406_1441, EFR35792.1",Isoleucyl-tRNA synthetase (EC 6.1.1.5),-2.27,379,0.505,-4.49,7.13e-6,7.24e-5,Isoleucyl-tRNA synthetase (EC 6.1.1.5),isoleucine--tRNA ligase (EC 6.1.1.5),positive,2724,908,-0.389317180616739,104014.415700001,5.32501220703125,ileS,"K01870 - IARS, ileS - isoleucyl-tRNA synthetase [EC:6.1.1.5] [6.1.1.5]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,908340.HMPREF9406_1441,0,1878,"amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)",ileS,-,6.1.1.5,ko:K01870,"ko00970,map00970","M00359,M00360",R03656,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,"Anticodon_1,tRNA-synt_1,zf-FPG_IleRS",NA,NA,NA
RCHGF000168,metabolic process;,AENW01000058,null,"HMPREF9406_1458, EFR35674.1",phosphoesterase (EC 3.1.-.-),1.42,645,0.298,4.75,2.06e-6,2.51e-5,phosphoesterase (EC 3.1.-.-),hypothetical protein,negative,873,291,-0.032302405498282,32070.676,6.21551513671875,None,K07098 - K07098 - uncharacterized protein,(S) Function Unknown,-,S,908340.HMPREF9406_1458,3.42e-201,558,Calcineurin-like phosphoesterase superfamily domain,-,-,-,ko:K07098,-,-,-,-,ko00000,-,-,-,Metallophos,NA,NA,NA
RCHGF000170,Uncategorized;,AENW01000058,def,"def, HMPREF9406_1460, EFR35865.1",Peptide deformylase (EC 3.5.1.88),-1.77,456,0.464,-3.82,1.32e-4,9.59e-4,Peptide deformylase (EC 3.5.1.88),peptide deformylase (EC 3.5.1.88),negative,552,184,-0.261413043478261,20628.1923,4.78546142578125,def,"K01462 - PDF, def - peptide deformylase [EC:3.5.1.88] [3.5.1.88]",(J) Translation,-,J,908340.HMPREF9406_1460,8.98e-128,363,Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions,-,-,3.5.1.88,ko:K01462,-,-,-,-,"ko00000,ko01000",-,-,-,Pep_deformylase,NA,NA,NA
RCHGF000175,Uncategorized;,AENW01000058,null,"HMPREF9406_1465, EFR35774.1",NA,1.08,464,0.31,3.49,4.88e-4,0.00293,NA,hypothetical protein,negative,1656,552,0.450724637681162,63668.4911000003,8.11639404296875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000176,Uncategorized;,AENW01000058,null,"HMPREF9406_1466, EFR35749.1",NA,-2.13,236,0.53,-4.01,5.99e-5,4.8e-4,NA,hypothetical protein,positive,873,291,-0.517869415807561,33773.0336,6.25506591796875,None,NA,NA,-,-,908340.HMPREF9406_1466,2.41e-201,558,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000179,Uncategorized;,AENW01000058,null,"HMPREF9406_1469, EFR35765.1",NA,-1.38,1090,0.212,-6.5,7.86e-11,3.11e-9,NA,PPIC-type PPIASE domain protein,negative,996,332,-0.586746987951808,37415.0572,6.09808349609375,None,NA,"(O) Post-translational modification, protein turnover, chaperone functions",-,O,908340.HMPREF9406_1469,3.8199999999999996e-230,634,PPIC-type PPIASE domain,-,-,5.2.1.8,ko:K07533,-,-,-,-,"ko00000,ko01000,ko03110",-,-,-,"Rotamase,Rotamase_3",NA,NA,NA
RCHGF000187,Uncategorized;,AENW01000058,null,"HMPREF9406_1477, EFR35850.1",NA,1.72,96.3,0.406,4.23,2.37e-5,2.11e-4,NA,GDSL-like protein,positive,741,247,-0.176113360323887,27579.5123,8.36590576171875,None,NA,(E) Amino Acid metabolis and transport,-,E,908340.HMPREF9406_1477,1.9599999999999996e-169,474,GDSL-like Lipase/Acylhydrolase,-,-,-,-,-,-,-,-,-,-,-,-,Lipase_GDSL_2,NA,NA,NA
RCHGF000188,Uncategorized;,AENW01000058,null,"HMPREF9406_1478, EFR35672.1",NA,2.64,50.8,0.456,5.79,7.02e-9,1.81e-7,NA,hypothetical protein,positive,456,152,-0.318421052631579,17485.2074,9.60858154296875,None,NA,(S) Function Unknown,-,S,999413.HMPREF1094_03178,4.519999999999999e-101,293,Domain of unknown function (DUF4358),-,-,-,-,-,-,-,-,-,-,-,-,DUF4358,NA,NA,NA
RCHGF000189,metabolic process;cellular process;localization;,AENW01000058,null,"HMPREF9406_1479, EFR35815.1",Membrane-bound alginate O-acetylation protein AlgI (EC 2.3.1.-),1.96,176,0.46,4.27,1.98e-5,1.78e-4,Membrane-bound alginate O-acetylation protein AlgI (EC 2.3.1.-),MBOAT family protein,positive,1380,460,0.637608695652175,53091.7456,9.70074462890625,None,K19294 - algI - alginate O-acetyltransferase complex protein AlgI,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_1479,0,873,membrane protein involved in D-alanine export,algI,-,-,ko:K19294,-,-,-,-,ko00000,-,-,-,MBOAT,GUP,NA,glycerol:proton symporter
RCHGF000190,Uncategorized;,AENW01000058,null,"HMPREF9406_1480, EFR35810.1",Hypothetical protein,2.26,314,0.41,5.5,3.71e-8,7.82e-7,Hypothetical protein,hypothetical protein,positive,1140,380,-0.453421052631579,43986.6733,8.17266845703125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1480,3.4199999999999997e-280,765,DHHW protein,-,-,-,-,-,-,-,-,-,-,-,-,DHHW,NA,NA,NA
RCHGF000191,Uncategorized;,AENW01000058,null,"HMPREF9406_1481, EFR35640.1",NA,1.27,555,0.245,5.17,2.29e-7,3.91e-6,NA,"transcriptional regulator, GntR family",positive,1401,467,-0.382012847965739,54176.0515000001,8.14117431640625,None,NA,(K) Transcription,-,K,908340.HMPREF9406_1481,0,920,helix_turn_helix gluconate operon transcriptional repressor,-,-,-,-,-,-,-,-,-,-,-,-,GntR,NA,NA,NA
RCHGF000194,metabolic process;cellular process;,AENW01000058,hemA,"hemA, HMPREF9406_1484, EFR35734.1",NA,2.15,54.7,0.463,4.63,3.63e-6,4.07e-5,NA,glutamyl-tRNA reductase (EC 1.2.1.70),positive,1209,403,-0.206699751861042,45916.6298000001,6.56939697265625,hemA,K02492 - hemA - glutamyl-tRNA reductase [EC:1.2.1.70] [1.2.1.70],(H) Coenzyme metabolis,Porphyrin metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments,H,908340.HMPREF9406_1484,1.09e-274,753,Catalyzes the NADPH-dependent reduction of glutamyl- tRNA(Glu) to glutamate 1-semialdehyde (GSA),hemA,-,1.2.1.70,ko:K02492,"ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120",M00121,R04109,"RC00055,RC00149","ko00000,ko00001,ko00002,ko01000",-,-,-,"GlutR_N,GlutR_dimer,Shikimate_DH",NA,NA,NA
RCHGF000195,metabolic process;cellular process;,AENW01000058,hemC,"hemC, HMPREF9406_1485, EFR35857.1",Porphobilinogen deaminase (EC 2.5.1.61),1.79,40.7,0.54,3.31,9.47e-4,0.00511,Porphobilinogen deaminase (EC 2.5.1.61),hydroxymethylbilane synthase (EC 2.5.1.61),positive,897,299,-0.180936454849499,33461.3821000001,6.42877197265625,hemC,"K01749 - hemC, HMBS - hydroxymethylbilane synthase [EC:2.5.1.61] [2.5.1.61]",(H) Coenzyme metabolis,Porphyrin metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments,H,908340.HMPREF9406_1485,7.529999999999999e-209,578,Tetrapolymerization of the monopyrrole PBG into the hydroxymethylbilane pre-uroporphyrinogen in several discrete steps,hemC,-,2.5.1.61,ko:K01749,"ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120",M00121,R00084,RC02317,"ko00000,ko00001,ko00002,ko01000",-,-,iHN637.CLJU_RS15760,"Porphobil_deam,Porphobil_deamC",NA,NA,NA
RCHGF000203,Uncategorized;,AENW01000058,null,"HMPREF9406_1493, EFR35852.1",RNA-binding ANTAR domain protein,2.64,1260,0.529,4.99,6.02e-7,8.7e-6,RNA-binding ANTAR domain protein,ANTAR domain protein,negative,582,194,-0.079381443298969,22138.5493,8.69354248046875,None,"K22010 - pdtaR - two-component system, response regulator PdtaR",(K) Transcription,-,K,908340.HMPREF9406_1493,2.1699999999999996e-133,378,ANTAR,-,-,-,ko:K22010,-,M00839,-,-,"ko00000,ko00002,ko02022",-,-,-,"ANTAR,Response_reg",NA,NA,NA
RCHGF000204,metabolic process;cellular process;response to stimulus;,AENW01000058,null,"HMPREF9406_1494, EFR35659.1",Glutamine synthetase (EC 6.3.1.2),2.45,1510,0.48,5.1,3.37e-7,5.39e-6,Glutamine synthetase (EC 6.3.1.2),"glutamine synthetase, beta-grasp domain protein (EC 6.3.1.2)",negative,1209,403,-0.330272952853598,45279.6999,5.20355224609375,None,"K01915 - glnA, GLUL - glutamine synthetase [EC:6.3.1.2] [6.3.1.2]",(E) Amino Acid metabolis and transport,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Glyoxylate and dicarboxylate metabolism; Nitrogen metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Biosynthesis of amino acids; Two-component system; Necroptosis; Glutamatergic synapse; GABAergic synapse",E,908340.HMPREF9406_1494,1.52e-305,833,glutamine synthetase,glnA,-,6.3.1.2,ko:K01915,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727",-,R00253,"RC00010,RC02798","ko00000,ko00001,ko01000,ko04147",-,-,-,"Gln-synt_C,Gln-synt_N",NA,NA,NA
RCHGF000205,Uncategorized;,AENW01000058,null,"HMPREF9406_1495, EFR35855.1","Tungsten formylmethanofuran dehydrogenase, subunit C homolog",2.71,466,0.375,7.22,5.37e-13,3.14e-11,"Tungsten formylmethanofuran dehydrogenase, subunit C homolog",hypothetical protein,negative,720,240,-0.090833333333333,25858.4636,7.60980224609375,None,NA,(E) Amino Acid metabolis and transport,-,E,908340.HMPREF9406_1495,3.39e-123,356,GXGXG motif,-,-,-,-,-,-,-,-,-,-,-,-,GXGXG,NA,NA,NA
RCHGF000206,Uncategorized;,AENW01000058,null,"HMPREF9406_1496, EFR35824.1",Glutamate synthase [NADPH] (EC 1.4.1.13),2.55,884,0.605,4.22,2.41e-5,2.14e-4,Glutamate synthase [NADPH] (EC 1.4.1.13),4Fe-4S binding domain protein,negative,1503,501,-0.092015968063873,54475.2996,7.49249267578125,None,NA,(E) Amino Acid metabolis and transport,"Alanine, aspartate and glutamate metabolism; Glyoxylate and dicarboxylate metabolism; Nitrogen metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Biosynthesis of amino acids",E,908340.HMPREF9406_1496,0,983,Glutamate synthase,gltB,-,"1.4.1.13,1.4.1.14,1.4.7.1","ko:K00265,ko:K00284","ko00250,ko00630,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00630,map00910,map01100,map01110,map01120,map01130,map01230",-,"R00021,R00093,R00114,R00248,R10086","RC00006,RC00010,RC02799","ko00000,ko00001,ko01000",-,-,-,"Fer4,Fer4_7,Fer4_9,GATase_2,GXGXG,Glu_syn_central,Glu_synthase",NA,NA,NA
RCHGF000207,Uncategorized;,AENW01000058,null,"HMPREF9406_1497, EFR35782.1",Glutamate synthase [NADPH] large chain (EC 1.4.1.13),2.21,146,0.561,3.93,8.4e-5,6.48e-4,Glutamate synthase [NADPH] large chain (EC 1.4.1.13),class II glutamine amidotransferase,negative,1101,367,-0.183923705722071,41752.5856,5.58331298828125,None,NA,(E) Amino Acid metabolis and transport,-,E,908340.HMPREF9406_1497,3.2500000000000003e-276,754,Glutamine amidotransferases class-II,-,-,-,-,-,-,-,-,-,-,-,-,"GATase_2,GATase_6",NA,NA,NA
RCHGF000208,Uncategorized;,AENW01000058,gdhA,"gdhA, HMPREF9406_1498, EFR35687.1",NADP-specific glutamate dehydrogenase (EC 1.4.1.4),2.24,220,0.416,5.38,7.59e-8,1.44e-6,NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Glu/Leu/Phe/Val dehydrogenase, dimerization domain protein (EC 1.4.1.3)",positive,1332,444,-0.174324324324325,48376.6363000001,6.37164306640625,gdhA,"K00262 - E1.4.1.4, gdhA - glutamate dehydrogenase (NADP+) [EC:1.4.1.4] [1.4.1.4]",(E) Amino Acid metabolis and transport,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; NA; Nitrogen metabolism; Metabolic pathways; Carbon metabolism; Necroptosis; Proximal tubule bicarbonate reclamation",E,908340.HMPREF9406_1498,0,875,Belongs to the Glu Leu Phe Val dehydrogenases family,gdhA,-,"1.4.1.3,1.4.1.4","ko:K00261,ko:K00262","ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964",M00740,"R00243,R00248","RC00006,RC02799","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"ELFV_dehydrog,ELFV_dehydrog_N",NA,NA,NA
RCHGF000209,Uncategorized;,AENW01000058,glnA,"glnA, HMPREF9406_1499, EFR35862.1",Glutamine synthetase (EC 6.3.1.2),2.5,369,0.446,5.6,2.12e-8,4.89e-7,Glutamine synthetase (EC 6.3.1.2),"glutamate--ammonia ligase, catalytic domain protein (EC 6.3.1.2)",positive,2175,725,-0.231586206896552,81106.1524000005,5.49932861328125,glnA,"K01915 - glnA, GLUL - glutamine synthetase [EC:6.3.1.2] [6.3.1.2]",(S) Function Unknown,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Glyoxylate and dicarboxylate metabolism; Nitrogen metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Biosynthesis of amino acids; Two-component system; Necroptosis; Glutamatergic synapse; GABAergic synapse",S,908340.HMPREF9406_1499,0,1447,glutamine synthetase,glnA,-,6.3.1.2,ko:K01915,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727",-,R00253,"RC00010,RC02798","ko00000,ko00001,ko01000,ko04147",-,-,-,"GSIII_N,Gln-synt_C",NA,NA,NA
RCHGF000210,cellular process;response to stimulus;localization;,AENW01000058,null,"HMPREF9406_1500, EFR35851.1",Ammonium transporter,2.61,389,0.443,5.89,3.93e-9,1.13e-7,Ammonium transporter,nitrogen regulatory protein P-II,positive,1710,570,0.575964912280703,60481.1754000001,5.85870361328125,None,"K03320 - amt, AMT, MEP - ammonium transporter, Amt family",(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_1500,0,1131,Ammonium Transporter,-,-,-,ko:K03320,-,-,-,-,"ko00000,ko02000",1.A.11,-,-,"Ammonium_transp,P-II",Amt,NA,ammonium
RCHGF000212,metabolic process;cellular process;,AENW01000058,asnB,"asnB, HMPREF9406_1502, EFR35655.1",Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),2.57,158,0.521,4.93,8.19e-7,1.13e-5,Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),asparagine synthase (glutamine-hydrolyzing) (EC 6.3.5.4),positive,1578,526,-0.27490494296578,59970.8653000001,5.26019287109375,asnB,"K01953 - asnB, ASNS - asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4] [6.3.5.4]",(E) Amino Acid metabolis and transport,"Alanine, aspartate and glutamate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites",E,908340.HMPREF9406_1502,0,1033,--asparagine,asnB,-,6.3.5.4,ko:K01953,"ko00250,ko01100,ko01110,map00250,map01100,map01110",-,R00578,RC00010,"ko00000,ko00001,ko01000,ko01002",-,-,-,"Asn_synthase,GATase_7,NAD_synthase",NA,NA,NA
RCHGF000213,metabolic process;cellular process;developmental process;,AENW01000058,purF,"purF, HMPREF9406_1503, EFR35773.1",Amidophosphoribosyltransferase (EC 2.4.2.14),2.62,136,0.529,4.96,6.94e-7,9.83e-6,Amidophosphoribosyltransferase (EC 2.4.2.14),amidophosphoribosyltransferase (EC 2.4.2.14),positive,1425,475,-0.163789473684211,52166.0921,6.61846923828125,purF,"K00764 - purF, PPAT - amidophosphoribosyltransferase [EC:2.4.2.14] [2.4.2.14]",(F) Nucleotide metabolism and transport,"Purine metabolism; Alanine, aspartate and glutamate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; NA",F,908340.HMPREF9406_1503,0,946,Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine,purF,-,2.4.2.14,ko:K00764,"ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130",M00048,R01072,"RC00010,RC02724,RC02752","ko00000,ko00001,ko00002,ko01000,ko01002",-,-,-,"GATase_6,GATase_7,Pribosyltran",NA,NA,NA
RCHGF000215,Uncategorized;,AENW01000058,spoIIAB,"spoIIAB, HMPREF9406_1505, EFR35831.1",Anti-sigma F factor,3.06,34.8,0.658,4.65,3.28e-6,3.69e-5,Anti-sigma F factor,anti-sigma F factor (EC 2.7.11.1),positive,435,145,-0.25448275862069,16476.8203,5.06512451171875,spoIIAB,K06379 - spoIIAB - stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1] [2.7.11.1],(F) Nucleotide metabolism and transport,-,F,908340.HMPREF9406_1505,2.9999999999999993e-98,285,Binds to sigma F and blocks its ability to form an RNA polymerase holoenzyme (E-sigma F). Phosphorylates SpoIIAA on a serine residue. This phosphorylation may enable SpoIIAA to act as an anti-anti-sigma factor that counteracts SpoIIAB and thus releases sigma F from inhibition,spoIIAB,-,2.7.11.1,ko:K06379,-,-,-,-,"ko00000,ko01000",-,-,-,HATPase_c_2,NA,NA,NA
RCHGF000216,Uncategorized;,AENW01000058,sigF,"sigF, HMPREF9406_1506, EFR35691.1",RNA polymerase sigma-F factor,2.24,118,0.491,4.56,5.06e-6,5.39e-5,RNA polymerase sigma-F factor,RNA polymerase sigma-F factor,positive,723,241,-0.397510373443983,28081.9834,5.51885986328125,sigF,K03091 - sigH - RNA polymerase sporulation-specific sigma factor,(K) Transcription,-,K,908340.HMPREF9406_1506,1.7299999999999997e-160,451,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released,sigF,-,-,ko:K03091,-,-,-,-,"ko00000,ko03021",-,-,-,"Sigma70_r2,Sigma70_r3,Sigma70_r4",NA,NA,NA
RCHGF000218,Uncategorized;,AENW01000058,null,"HMPREF9406_1508, EFR35881.1",NA,-4.05,110,1.44,-2.81,0.00491,0.0205,NA,"acetyltransferase, GNAT family",positive,651,217,-0.218433179723502,25752.4391,5.81927490234375,None,NA,(K) Transcription,-,K,908340.HMPREF9406_1508,6.429999999999999e-160,447,Acetyltransferase (GNAT) domain,-,-,-,-,-,-,-,-,-,-,-,-,"Acetyltransf_1,Acetyltransf_10",NA,NA,NA
RCHGF000219,Uncategorized;,AENW01000058,null,"HMPREF9406_1509, EFR35849.1",NA,-1.78,157,0.524,-3.4,6.73e-4,0.00389,NA,hypothetical protein,positive,1050,350,-0.403142857142858,40920.9951,4.60235595703125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1509,1.3899999999999998e-257,705,Tetratricopeptide repeat,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000231,metabolic process;cellular process;,AENW01000058,mtnN,"mtnN, HMPREF9406_1521, EFR35657.1",S-adenosylhomocysteine nucleosidase (EC 3.2.2.9) / 5'-methylthioadenosine nucleosidase (EC 3.2.2.16),1.5,33.8,0.508,2.95,0.00319,0.0143,S-adenosylhomocysteine nucleosidase (EC 3.2.2.9) / 5'-methylthioadenosine nucleosidase (EC 3.2.2.16),adenosylhomocysteine nucleosidase (EC 3.2.2.9) / MTA/SAH nucleosidase (EC 3.2.2.16),positive,678,226,0.195575221238938,24333.6356,4.74176025390625,mtnN,"K01243 - mtnN, mtn, pfs - adenosylhomocysteine nucleosidase [EC:3.2.2.9] [3.2.2.9]",(E) Amino Acid metabolis and transport,Cysteine and methionine metabolism; Metabolic pathways; Biosynthesis of amino acids,E,908340.HMPREF9406_1521,3.5399999999999995e-157,441,"Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively",mtnN,-,3.2.2.9,ko:K01243,"ko00270,ko01100,ko01230,map00270,map01100,map01230","M00034,M00609","R00194,R01401","RC00063,RC00318","ko00000,ko00001,ko00002,ko01000",-,-,-,PNP_UDP_1,NA,NA,NA
RCHGF000233,Uncategorized;,AENW01000058,null,"HMPREF9406_1523, EFR35817.1",NA,1.96,52.1,0.435,4.5,6.82e-6,6.98e-5,NA,DnaD domain protein,positive,534,178,-0.460674157303371,21162.843,4.83978271484375,None,NA,NA,-,-,908340.HMPREF9406_1523,8.069999999999999e-128,363,-,dnaD,-,-,ko:K02086,-,-,-,-,ko00000,-,-,-,DnaB_2,NA,NA,NA
RCHGF000236,Uncategorized;,AENW01000058,recU,"recU, HMPREF9406_1526, EFR35777.1",NA,-1.86,168,0.594,-3.14,0.00171,0.00841,NA,recombination protein U,negative,552,184,-0.522282608695653,21196.0338,8.89422607421875,recU,K03700 - recU - recombination protein U,(L) Replication and repair,-,L,908340.HMPREF9406_1526,2.48e-134,380,"Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation",recU,-,-,ko:K03700,-,-,-,-,"ko00000,ko03400",-,-,-,RecU,NA,NA,NA
RCHGF000238,Uncategorized;,AENW01000058,null,"HMPREF9406_1528, EFR35692.1",Cell division initiation protein DivIVA,-2.41,234,0.524,-4.59,4.36e-6,4.75e-5,Cell division initiation protein DivIVA,DivIVA domain protein,positive,321,107,-0.505607476635514,12305.8525,4.84820556640625,None,NA,(D) Cell cycle control and mitosis,-,D,908340.HMPREF9406_1528,1.5799999999999998e-66,202,DivIVA protein,-,-,-,-,-,-,-,-,-,-,-,-,DivIVA,NA,NA,NA
RCHGF000239,Uncategorized;,AENW01000058,rnpB,"RNase_P_RNA, rnpB, HMPREF9406_1529",NA,-1.92,46800,0.606,-3.16,0.00155,0.00775,NA,Bacterial RNase P class B,positive,348,NA,NA,NA,NA,rnpB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000240,Uncategorized;,AENW01000058,null,"HMPREF9406_1530, EFR35670.1",NA,-1.06,976,0.305,-3.47,5.21e-4,0.0031,NA,hypothetical protein,positive,942,314,-0.578025477707007,35225.2824,5.33758544921875,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1530,1.2399999999999999e-194,543,sequence-specific DNA binding,-,-,-,ko:K15539,-,-,-,-,ko00000,-,-,-,"DUF4115,HTH_25,HTH_3",NA,NA,NA
RCHGF000247,cellular process;reproductive process;multicellular organismal process;developmental process;localization;biological regulation;,AENW01000058,null,"HMPREF9406_1537, EFR35787.1",Zn-dependent hydrolase (EC 3.-.-.-),-1.6,344,0.365,-4.4,1.1e-5,1.06e-4,Zn-dependent hydrolase (EC 3.-.-.-),hypothetical protein,positive,1656,552,-0.20090579710145,62919.9695000001,5.95025634765625,None,K12574 - rnj - ribonuclease J [EC:3.1.-.-] [3.1.-.-],(S) Function Unknown,RNA degradation,S,908340.HMPREF9406_1537,0,1084,An RNase that has 5'-3' exonuclease and possibly endonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and or decay,rnj,-,-,ko:K12574,"ko03018,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03019",-,-,-,"Lactamase_B,RMMBL",NA,NA,NA
