"id","ERGO_Function","GenBank_Function","strand","length_nt","length_aa","GRAVY","Molecular_Weight","Iso_electric_Point","gene_name","Kegg_Orthology","COG_Category_description","KEGG_Pathway_names","COG_category_eggnog","seed_ortholog_eggnog","evalue_eggnog","score_eggnog","Description_eggnog","Preferred_name_eggnog","GOs_eggnog","EC_eggnog","KEGG_ko_eggnog","KEGG_Pathway_eggnog","KEGG_Module_eggnog","KEGG_Reaction_eggnog","KEGG_rclass_eggnog","BRITE_eggnog","KEGG_TC_eggnog","CAZy_eggnog","BiGG_Reaction_eggnog","PFAMs_eggnog","TransAAP_Transporter_Family","TransAAP_Subfamily","TransAAP_Substrate_Function"
"RVCYZ000031","Phosphohydrolase, HAD family (EC 3.1.3.-)","HAD hydrolase-like protein","positive",717,239,"-0.302510460251046","26649.9812","4.95062255859375","None","K01091 - gph - phosphoglycolate phosphatase [EC:3.1.3.18] [3.1.3.18]","(S) Function Unknown","Glyoxylate and dicarboxylate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; NA","S","552531.BIF_01920","2.61E-179","498","HAD-hyrolase-like","nt5e","GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018108,GO:0018193,GO:0018212,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0046777,GO:0071704,GO:0140096,GO:1901564","3.1.3.18","ko:K01091","ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130","-","R01334","RC00017","ko00000,ko00001,ko01000","-","-","-","HAD_2","NA","NA","NA"
"RVCYZ000032","CrcB family protein","fluoride efflux transporter CrcB","negative",375,125,"0.646399999999999","13688.0904","8.35211181640625","crcB","K06199 - crcB, FEX - fluoride exporter","(D) Cell cycle control and mitosis","-","D","552531.BIF_00753","5E-88","258","Important for reducing fluoride concentration in the cell, thus reducing its toxicity","-","-","-","ko:K06199","-","-","-","-","ko00000,ko02000","1.A.43.1,1.A.43.2,1.A.43.3","-","-","CRCB","NA","NA","NA"
"RVCYZ000033","CrcB family protein","fluoride efflux transporter CrcB","negative",375,125,"1.0112","13124.371","7.62225341796875","crcB","K06199 - crcB, FEX - fluoride exporter","(D) Cell cycle control and mitosis","-","D","552531.BIF_00754","3.58E-85","251","Important for reducing fluoride concentration in the cell, thus reducing its toxicity","crcB","-","-","ko:K06199","-","-","-","-","ko00000,ko02000","1.A.43.1,1.A.43.2,1.A.43.3","-","-","CRCB","NA","NA","NA"
"RVCYZ000034","Hypothetical membrane associated protein","C4-dicarboxylate ABC transporter","negative",402,134,"0.628358208955224","14640.0237","5.36224365234375","None",,"NA","-","-","552531.BIF_00988","5.12E-91","266","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ000035","Transcriptional regulator","MerR family transcriptional regulator","negative",666,222,"0.004054054054054","24319.2866","5.59368896484375","None","K02055 - ABC.SP.S - putative spermidine/putrescine transport system substrate-binding protein","(K) Transcription","-","K","552531.BIF_00987","1.26E-153","432","helix_turn_helix, mercury resistance","merR2","-","-","-","-","-","-","-","-","-","-","-","MerR_1","NA","NA","NA"
"RVCYZ000036","Hypothetical signal transduction protein","FHA domain-containing protein","negative",438,146,"-0.256164383561644","15980.8047","4.96295166015625","None","K01601 - rbcL - ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] [4.1.1.39]","(T) Signal Transduction","-","T","552531.BIF_00986","2.66E-97","283","Inner membrane component of T3SS, cytoplasmic domain","garA","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0006109,GO:0006110,GO:0006140,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010563,GO:0010675,GO:0010677,GO:0016020,GO:0016310,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0030312,GO:0030808,GO:0030809,GO:0030811,GO:0030812,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0036211,GO:0042325,GO:0042326,GO:0042802,GO:0043170,GO:0043412,GO:0043457,GO:0043467,GO:0043470,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045820,GO:0045912,GO:0045934,GO:0045936,GO:0045980,GO:0046777,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051193,GO:0051195,GO:0051196,GO:0051198,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901564,GO:1903578,GO:1903579,GO:2001169,GO:2001170","-","-","-","-","-","-","-","-","-","-","FHA,Yop-YscD_cpl,zinc_ribbon_2","NA","NA","NA"
"RVCYZ000037","Hypothetical protein","DUF881 domain-containing protein","negative",876,292,"-0.334589041095891","31337.2294","8.41534423828125","None",,"(S) Function Unknown","-","S","552531.BIF_00985","1.81E-197","548","Bacterial protein of unknown function (DUF881)","-","GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944","-","-","-","-","-","-","-","-","-","-","DUF881","NA","NA","NA"
"RVCYZ000038","Small basic protein","small basic family protein","negative",330,110,"1.23545454545455","11795.0358","9.97991943359375","None",,"(S) Function Unknown","-","S","552531.BIF_01919","1.09E-63","195","Protein of unknown function (DUF1290)","sbp","-","-","-","-","-","-","-","-","-","-","-","DUF1290","NA","NA","NA"
"RVCYZ000039","Hypothetical protein ylxX/ylxW","DUF881 domain-containing protein","negative",840,280,"-0.378571428571429","30938.9243","9.09320068359375","None",,"(S) Function Unknown","-","S","552531.BIF_01275","1.25E-190","532","Bacterial protein of unknown function (DUF881)","-","GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944","-","-","-","-","-","-","-","-","-","-","DUF881","NA","NA","NA"
"RVCYZ000040","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)","CDP-alcohol phosphatidyltransferase family protein (EC 2.7.8.-)","negative",624,208,"0.753846153846154","23145.6766","9.07293701171875","None","K08744 - CRLS - cardiolipin synthase (CMP-forming) [EC:2.7.8.41] [2.7.8.41]","(I) Lipid metabolism","Glycerophospholipid metabolism; Metabolic pathways","I","552531.BIF_01276","4.93E-141","399","Belongs to the CDP-alcohol phosphatidyltransferase class-I family","pgsA2","GO:0003674,GO:0003824,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008444,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016740,GO:0016772,GO:0016780,GO:0017169,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0045017,GO:0046474,GO:0046486,GO:0071704,GO:0090407,GO:1901576","2.7.8.41,2.7.8.5","ko:K00995,ko:K08744","ko00564,ko01100,map00564,map01100","-","R01801,R02030","RC00002,RC00017,RC02795","ko00000,ko00001,ko01000","-","-","-","CDP-OH_P_transf","NA","NA","NA"
"RVCYZ000041","ATP phosphoribosyltransferase (EC 2.4.2.17)","ATP phosphoribosyltransferase (EC 2.4.2.17)","negative",849,283,"-0.036395759717315","31022.1326","5.01739501953125","hisG","K00765 - hisG - ATP phosphoribosyltransferase [EC:2.4.2.17] [2.4.2.17]","(F) Nucleotide metabolism and transport","Histidine metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids","F","552531.BIF_02247","5.79E-201","557","ATP phosphoribosyltransferase","hisG","GO:0000105,GO:0003674,GO:0003824,GO:0003879,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","2.4.2.17","ko:K00765,ko:K02502","ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230","M00026","R01071","RC02819,RC03200","ko00000,ko00001,ko00002,ko01000","-","-","-","HisG,HisG_C","NA","NA","NA"
"RVCYZ000042","Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)","phosphoribosyl-ATP diphosphatase (EC 3.6.1.31)","negative",261,87,"-0.280459770114942","9767.96199999999","4.58282470703125","None","K01523 - hisE - phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31] [3.6.1.31]","(E) Amino Acid metabolis and transport","Histidine metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids","E","552531.BIF_02246","3.18E-55","172","Phosphoribosyl-ATP pyrophosphohydrolase","hisE","GO:0000287,GO:0003674,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0008150,GO:0009605,GO:0009607,GO:0030312,GO:0040007,GO:0043167,GO:0043169,GO:0043207,GO:0044403,GO:0044419,GO:0044464,GO:0046872,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0071944,GO:0075136,GO:0075139","3.6.1.31","ko:K01523","ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230","M00026","R04035","RC00002","ko00000,ko00001,ko00002,ko01000","-","-","-","PRA-PH","NA","NA","NA"
"RVCYZ000043","Ribulose-phosphate 3-epimerase (EC 5.1.3.1)","ribulose-phosphate 3-epimerase (EC 5.1.3.1)","negative",663,221,"-0.064705882352941","24165.2727","5.03302001953125","rpe","K01783 - rpe, RPE - ribulose-phosphate 3-epimerase [EC:5.1.3.1] [5.1.3.1]","(G) Carbohydrate metabolism and transport","Pentose phosphate pathway; Pentose and glucuronate interconversions; Carbon fixation in photosynthetic organisms; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids","G","552531.BIF_01279","2.68E-157","441","Ribulose-phosphate 3-epimerase","rpe","GO:0003674,GO:0003824,GO:0004750,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006081,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009052,GO:0009056,GO:0009117,GO:0009987,GO:0016052,GO:0016853,GO:0016854,GO:0016857,GO:0019321,GO:0019323,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0034641,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046365,GO:0046483,GO:0046496,GO:0046872,GO:0051156,GO:0051186,GO:0055086,GO:0071704,GO:0072524,GO:1901135,GO:1901360,GO:1901564,GO:1901575","5.1.3.1","ko:K01783","ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007","R01529","RC00540","ko00000,ko00001,ko00002,ko01000","-","-","-","Ribul_P_3_epim","NA","NA","NA"
"RVCYZ000044","Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)","prolipoprotein diacylglyceryl transferase (EC 2.5.1.145)","negative",936,312,"0.342628205128205","34501.8589000001","8.61126708984375","lgt","K02010 - afuC, fbpC - iron(III) transport system ATP-binding protein [EC:7.2.2.7] [7.2.2.7]","(M) Cell wall/membrane/envelop biogenesis","-","M","552531.BIF_01280","4.78E-235","645","Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins","lgt","GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0040007,GO:0044425,GO:0044459,GO:0044464,GO:0071944","-","-","-","-","-","-","-","-","-","-","LGT","NA","NA","NA"
"RVCYZ000045","Tryptophan synthase alpha chain (EC 4.2.1.20)","tryptophan synthase subunit alpha (EC 4.2.1.20)","negative",867,289,"-0.014532871972318","30618.0975","4.71722412109375","trpA","K01695 - trpA - tryptophan synthase alpha chain [EC:4.2.1.20] [4.2.1.20]","(E) Amino Acid metabolis and transport","Glycine, serine and threonine metabolism; Phenylalanine, tyrosine and tryptophan biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids","E","552531.BIF_00031","3.55E-206","571","The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate","trpA","GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944","4.2.1.20","ko:K01695","ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230","M00023","R00674,R02340,R02722","RC00209,RC00210,RC00700,RC00701,RC02868","ko00000,ko00001,ko00002,ko01000","-","-","-","Trp_syntA","NA","NA","NA"
"RVCYZ000046","Tryptophan synthase beta chain (EC 4.2.1.20)","bifunctional indole-3-glycerol phosphate synthase/tryptophan synthase subunit beta","negative",2082,694,"-0.244524495677234","75293.2819000004","5.40887451171875","None","K01696 - trpB - tryptophan synthase beta chain [EC:4.2.1.20] [4.2.1.20]","(E) Amino Acid metabolis and transport","Glycine, serine and threonine metabolism; Phenylalanine, tyrosine and tryptophan biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids","E","552531.BIF_00318","0","1382","The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine","trpB","GO:0000162,GO:0003674,GO:0003824,GO:0004834,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0040007,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","4.2.1.20","ko:K01696","ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230","M00023","R00674,R02340,R02722","RC00209,RC00210,RC00700,RC00701,RC02868","ko00000,ko00001,ko00002,ko01000","-","-","-","IGPS,PALP","NA","NA","NA"
"RVCYZ000047","Hypothetical protein","hypothetical protein","positive",303,101,"-1.46633663366337","11547.5803","5.01214599609375","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ000048",,"hypothetical protein","positive",147,49,"-1.17551020408163","5415.1808","6.56781005859375","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ000049","Uracil DNA glycosylase superfamily protein","uracil-DNA glycosylase family protein","positive",588,196,"-0.506122448979592","22557.3776","5.52154541015625","None",,"(L) Replication and repair","-","L","552531.BIF_00559","4.39E-148","416","Uracil DNA glycosylase superfamily","-","-","-","-","-","-","-","-","-","-","-","-","UDG","NA","NA","NA"
"RVCYZ000050","Anthranilate synthase component I (EC 4.1.3.27)","chorismate-binding protein","negative",1557,519,"-0.178612716763006","56901.8231000001","5.00726318359375","None","K01657 - trpE - anthranilate synthase component I [EC:4.1.3.27] [4.1.3.27]","(E) Amino Acid metabolis and transport","Phenylalanine, tyrosine and tryptophan biosynthesis; Phenazine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids; Quorum sensing; Biofilm formation - Pseudomonas aeruginosa","E","552531.BIF_00560","0","1033","Part of a heterotetrameric complex that catalyzes the two-step biosynthesis of anthranilate, an intermediate in the biosynthesis of L-tryptophan. In the first step, the glutamine- binding beta subunit (TrpG) of anthranilate synthase (AS) provides the glutamine amidotransferase activity which generates ammonia as a substrate that, along with chorismate, is used in the second step, catalyzed by the large alpha subunit of AS (TrpE) to produce anthranilate. In the absence of TrpG, TrpE can synthesize anthranilate directly from chorismate and high concentrations of ammonia","trpE","-","4.1.3.27","ko:K01657","ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025","M00023","R00985,R00986","RC00010,RC02148,RC02414","ko00000,ko00001,ko00002,ko01000","-","-","-","Anth_synt_I_N,Chorismate_bind","NA","NA","NA"
"RVCYZ000051","Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)","phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)","negative",411,137,"-0.608029197080292","15575.2702","4.80889892578125","hisI","K01496 - hisI - phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19] [3.5.4.19]","(E) Amino Acid metabolis and transport","Histidine metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids","E","552531.BIF_01259","6.65E-100","289","Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP","hisI","GO:0008150,GO:0040007","3.5.4.19,3.6.1.31","ko:K01496,ko:K11755","ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230","M00026","R04035,R04037","RC00002,RC01055","ko00000,ko00001,ko00002,ko01000","-","-","iNJ661.Rv1606","PRA-CH","NA","NA","NA"
"RVCYZ000052","Imidazole glycerol phosphate synthase, cyclase subunit (EC 4.1.3.-)","imidazole glycerol phosphate synthase subunit HisF (EC 4.3.2.10)","negative",768,256,"-0.0765625","27498.7408","5.02630615234375","hisF","K02500 - hisF - imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10] [4.3.2.10]","(E) Amino Acid metabolis and transport","Histidine metabolism; Phenylalanine, tyrosine and tryptophan biosynthesis; Phenazine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids; Quorum sensing; Biofilm formation - Pseudomonas aeruginosa","E","552531.BIF_01260","2.11E-178","497","IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit","hisF","GO:0000107,GO:0003674,GO:0003824,GO:0008150,GO:0016740,GO:0016757,GO:0016763,GO:0040007","4.1.3.27","ko:K01657,ko:K02500","ko00340,ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00340,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025","M00023,M00026","R00985,R00986,R04558","RC00010,RC01190,RC01943,RC02148,RC02414","ko00000,ko00001,ko00002,ko01000","-","-","-","His_biosynth","NA","NA","NA"
"RVCYZ000053","ABC transporter permease protein","ABC transporter permease","negative",756,252,"0.865476190476191","27099.0435","9.82269287109375","None","K01992 - ABC-2.P - ABC-2 type transport system permease protein","(S) Function Unknown","-","S","552531.BIF_01261","4.44E-173","483","ABC-2 type transporter","-","-","-","ko:K01992","-","M00254","-","-","ko00000,ko00002,ko02000","3.A.1","-","-","ABC2_membrane","ABC","membrane","multidrug"
"RVCYZ000054","ABC transporter ATP-binding protein","ABC transporter A family member","negative",708,236,"0.087288135593221","25090.6928","8.64422607421875","None","K01990 - ABC-2.A - ABC-2 type transport system ATP-binding protein","NA","-","V","552531.BIF_01262","2.86E-148","419","ATPases associated with a variety of cellular activities","-","-","-","ko:K01990","-","M00254","-","-","ko00000,ko00002,ko02000","3.A.1","-","-","ABC_tran","ABC","binding","daunorubicin"
"RVCYZ000055","Transcriptional regulator, TetR family","TetR-like C-terminal domain-containing protein","negative",567,189,"-0.179365079365079","21505.159","4.82904052734375","None",,"(K) Transcription","-","K","552531.BIF_01263","7.65E-136","384","WHG domain","-","-","-","-","-","-","-","-","-","-","-","-","TetR_N,WHG","NA","NA","NA"
"RVCYZ000056","23S rRNA (adenine(2503)-C(2))-methyltransferase (EC 2.1.1.192)","23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN (EC 2.1.1.192)","negative",1194,398,"-0.379899497487437","43970.2992","6.81036376953125","rlmN","K06941 - rlmN - 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192] [2.1.1.192]","(J) Translation","-","J","552531.BIF_01264","3.81E-294","803","Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs","rlmN","GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016072,GO:0016740,GO:0016741,GO:0022613,GO:0030312,GO:0030488,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:0140102,GO:1901360","2.1.1.192","ko:K06941","-","-","-","-","ko00000,ko01000,ko03009","-","-","-","Radical_SAM","NA","NA","NA"
