id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ000059,metabolic process;cellular process;,NODE_1_length_388644_cov_35.133645,pyrH,"pyrH, pgaptmp_000188, extdb:pgaptmp_000188",Uridylate kinase (EC 2.7.4.22),1.96,2180,0.101,19.5,9.480000000000001e-85,1.22e-83,Uridylate kinase (EC 2.7.4.22),UMP kinase (EC 2.7.4.22),negative,744,248,-0.038306451612903,26455.8851,5.17535400390625,pyrH,K09903 - pyrH - uridylate kinase [EC:2.7.4.22] [2.7.4.22],(F) Nucleotide metabolism and transport,Pyrimidine metabolism; Metabolic pathways,F,552531.BIF_01915,5.41e-172,480,Catalyzes the reversible phosphorylation of UMP to UDP,pyrH,"GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006213,GO:0006220,GO:0006221,GO:0006225,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009041,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009132,GO:0009133,GO:0009138,GO:0009139,GO:0009163,GO:0009165,GO:0009185,GO:0009188,GO:0009193,GO:0009194,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019693,GO:0033862,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042455,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046048,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0046872,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659",2.7.4.22,ko:K09903,"ko00240,ko01100,map00240,map01100",-,R00158,RC00002,"ko00000,ko00001,ko01000",-,-,-,AA_kinase,NA,NA,NA
RVCYZ000060,metabolic process;cellular process;biological regulation;,NODE_1_length_388644_cov_35.133645,tsf,"tsf, pgaptmp_000189, extdb:pgaptmp_000189",Protein translation elongation factor Ts (EF-Ts),2.62,8230,0.126,20.8,1.8099999999999998e-96,3.1299999999999995e-95,Protein translation elongation factor Ts (EF-Ts),translation elongation factor Ts,negative,855,285,-0.134736842105263,30073.799,4.88641357421875,tsf,"K02357 - tsf, TSFM - elongation factor Ts",(J) Translation,-,J,552531.BIF_02111,2.4999999999999996e-177,499,Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome,tsf,"GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0030312,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576",-,ko:K02357,-,-,-,-,"ko00000,ko03012,ko03029",-,-,-,EF_TS,NA,NA,NA
RVCYZ000061,metabolic process;cellular process;,NODE_1_length_388644_cov_35.133645,rpsB,"rpsB, pgaptmp_000190, extdb:pgaptmp_000190",SSU ribosomal protein S2P,2.3,12700,0.116,19.8,1.3399999999999997e-87,1.8700000000000002e-86,SSU ribosomal protein S2P,30S ribosomal protein S2,negative,909,303,-0.459075907590759,33775.9478,5.12908935546875,rpsB,"K02967 - RP-S2, MRPS2, rpsB - small subunit ribosomal protein S2",(J) Translation,Ribosome,J,552531.BIF_01742,1.03e-208,578,Belongs to the universal ribosomal protein uS2 family,rpsB,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02967,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S2,NA,NA,NA
RVCYZ000063,metabolic process;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000192, extdb:pgaptmp_000192",Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),1.14,3770,0.0826,13.8,4.3599999999999995e-43,2.41e-42,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),AMP-dependent synthetase/ligase,negative,2073,691,-0.230969609261939,75795.7849000002,5.31219482421875,None,"K01897 - ACSL, fadD - long-chain acyl-CoA synthetase [EC:6.2.1.3] [6.2.1.3]",(I) Lipid metabolism,Fatty acid biosynthesis; Fatty acid degradation; Metabolic pathways; Fatty acid metabolism; Quorum sensing; PPAR signaling pathway; Peroxisome; Ferroptosis; Thermogenesis; Adipocytokine signaling pathway,I,31954.BPSP_0430,0,1053,long-chain-fatty acid CoA ligase,fadD3,-,6.2.1.3,ko:K01897,"ko00061,ko00071,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920",M00086,R01280,"RC00004,RC00014","ko00000,ko00001,ko00002,ko01000,ko01004,ko04147",4.C.1.1,-,-,AMP-binding,NA,NA,NA
RVCYZ000073,Uncategorized;,NODE_1_length_388644_cov_35.133645,tsaB,"tsaB, pgaptmp_000204, extdb:pgaptmp_000204",Glycoprotease protein family,1.12,1230,0.0811,13.8,3.2899999999999996e-43,1.8299999999999997e-42,Glycoprotease protein family,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB (EC 2.3.1.234),negative,840,280,-0.268928571428572,30113.3946,5.65093994140625,tsaB,NA,"(O) Post-translational modification, protein turnover, chaperone functions",-,O,552531.BIF_00426,7.229999999999999e-202,558,Glycoprotease family,yeaZ,"GO:0002949,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030312,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044464,GO:0046483,GO:0070525,GO:0071704,GO:0071944,GO:0090304,GO:1901360",-,ko:K14742,-,-,-,-,"ko00000,ko03016",-,-,-,Peptidase_M22,NA,NA,NA
RVCYZ000074,Uncategorized;,NODE_1_length_388644_cov_35.133645,tsaE,"tsaE, pgaptmp_000205, extdb:pgaptmp_000205",ATP/GTP hydrolase,1.11,991,0.0997,11.2,5.430000000000001e-29,2.05e-28,ATP/GTP hydrolase,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,negative,627,209,-0.233971291866029,22335.845,4.52532958984375,tsaE,K06925 - tsaE - tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,(S) Function Unknown,-,S,552531.BIF_00427,1.84e-146,412,Threonylcarbamoyl adenosine biosynthesis protein TsaE,tsaE,"GO:0008150,GO:0040007",-,ko:K06925,-,-,-,-,"ko00000,ko03016",-,-,-,TsaE,NA,NA,NA
RVCYZ000076,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000207, extdb:pgaptmp_000207",COME operon protein 3,-1.04,1050,0.156,-6.63,3.4e-11,6.34e-11,COME operon protein 3,ComEC/Rec2 family competence protein,negative,1764,588,0.390816326530613,63707.0770000002,8.56500244140625,None,K02238 - comEC - competence protein ComEC,(S) Function Unknown,-,S,552531.BIF_00696,0,1163,Competence protein,comEC,-,-,ko:K02238,-,M00429,-,-,"ko00000,ko00002,ko02044","3.A.11.1,3.A.11.2",-,-,"Competence,DUF4131,Lactamase_B",NA,NA,NA
RVCYZ000077,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000208, extdb:pgaptmp_000208",COME operon protein 1,-1,411,0.201,-5,5.88e-7,8.81e-7,COME operon protein 1,ComEA family DNA-binding protein,negative,774,258,-0.244573643410853,27065.0786,5.15240478515625,None,K02237 - comEA - competence protein ComEA,(L) Replication and repair,-,L,552531.BIF_00276,2.3599999999999995e-171,479,Helix-hairpin-helix motif,comEA,-,-,ko:K02237,-,M00429,-,-,"ko00000,ko00002,ko02044","3.A.11.1,3.A.11.2",-,-,"HHH_3,SLBB",DNA-T,NA,unknown substrate
RVCYZ000078,reproduction;metabolic process;cellular process;reproductive process;multicellular organismal process;developmental process;,NODE_1_length_388644_cov_35.133645,leuS,"leuS, pgaptmp_000209, extdb:pgaptmp_000209",Leucyl-tRNA synthetase (EC 6.1.1.4),1.29,7370,0.0936,13.8,1.87e-43,1.0499999999999999e-42,Leucyl-tRNA synthetase (EC 6.1.1.4),leucine--tRNA ligase (EC 6.1.1.4),negative,2964,988,-0.483805668016193,111204.267200001,4.89154052734375,leuS,"K01869 - LARS, leuS - leucyl-tRNA synthetase [EC:6.1.1.4] [6.1.1.4]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,552531.BIF_00793,0,2053,Belongs to the class-I aminoacyl-tRNA synthetase family,leuS,"GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0030312,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576",6.1.1.4,ko:K01869,"ko00970,map00970","M00359,M00360",R03657,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029",-,-,-,"Anticodon_1,tRNA-synt_1,tRNA-synt_1_2",NA,NA,NA
RVCYZ000080,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000211, extdb:pgaptmp_000211",Magnesium and cobalt transport protein corA,1.64,2200,0.103,15.9,7.75e-57,5.749999999999999e-56,Magnesium and cobalt transport protein corA,magnesium transporter CorA family protein,negative,948,316,0.096835443037975,36373.0398000001,4.89031982421875,None,K03284 - corA - magnesium transporter,(P) Inorganic ion transport and metabolism,-,P,552531.BIF_00651,5.759999999999999e-217,600,CorA-like Mg2+ transporter protein,corA,-,-,ko:K03284,-,-,-,-,"ko00000,ko02000","1.A.35.1,1.A.35.3",-,-,CorA,MIT,NA,magnesium/cobalt ion
RVCYZ000081,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000212, extdb:pgaptmp_000212",Phosphoglycerate mutase family protein,2.07,3800,0.117,17.7,1.8100000000000002e-70,1.82e-69,Phosphoglycerate mutase family protein,histidine phosphatase family protein (EC 3.1.3.-),negative,822,274,-0.610948905109489,31338.7335,5.11138916015625,None,"K01834 - PGAM, gpmA - 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11] [5.4.2.11]",(G) Carbohydrate metabolism and transport,"Glycolysis / Gluconeogenesis; Glycine, serine and threonine metabolism; Methane metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids; Glucagon signaling pathway; Central carbon metabolism in cancer",G,552531.BIF_00415,1.7199999999999998e-206,570,Phosphoglycerate mutase family,gpmB,"GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0044237","3.1.3.85,5.4.2.11","ko:K01834,ko:K22306","ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230","M00001,M00002,M00003",R01518,RC00536,"ko00000,ko00001,ko00002,ko01000,ko04131,ko04147",-,-,-,His_Phos_1,NA,NA,NA
RVCYZ000082,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000213, extdb:pgaptmp_000213",Hypothetical cytosolic protein,3.41,9610,0.149,22.9,4.2699999999999995e-116,1.37e-114,Hypothetical cytosolic protein,pyridoxal 5'-phosphate synthase (EC 1.4.3.5) / pyridoxamine 5'-phosphate oxidase family protein (EC 1.-.-.-),negative,402,134,-0.338805970149254,14879.5882,4.91314697265625,None,K07006 - K07006 - uncharacterized protein,(S) Function Unknown,-,S,552531.BIF_00414,9.97e-94,273,Pfam:Pyridox_oxidase,pdxH,-,-,ko:K07006,-,-,-,-,ko00000,-,-,-,Putative_PNPOx,NA,NA,NA
RVCYZ000087,metabolic process;cellular process;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000221, extdb:pgaptmp_000221",Ribose-phosphate pyrophosphokinase (EC 2.7.6.1),1.68,2580,0.111,15.1,2e-51,1.33e-50,Ribose-phosphate pyrophosphokinase (EC 2.7.6.1),ribose-phosphate diphosphokinase (EC 2.7.6.1),negative,1017,339,-0.001769911504425,36715.585,6.07537841796875,None,"K00948 - PRPS, prsA - ribose-phosphate pyrophosphokinase [EC:2.7.6.1] [2.7.6.1]",(F) Nucleotide metabolism and transport,Pentose phosphate pathway; Purine metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids,F,552531.BIF_00739,2.2699999999999997e-246,676,Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P),prs,"GO:0000287,GO:0003674,GO:0003824,GO:0004749,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006015,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016778,GO:0019637,GO:0019693,GO:0030145,GO:0030312,GO:0040007,GO:0043167,GO:0043169,GO:0044237,GO:0044464,GO:0046390,GO:0046391,GO:0046872,GO:0046914,GO:0071704,GO:0071944,GO:0090407,GO:1901135,GO:1901137,GO:1901576",2.7.6.1,ko:K00948,"ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230",M00005,R01049,"RC00002,RC00078","ko00000,ko00001,ko00002,ko01000",-,-,-,"Pribosyl_synth,Pribosyltran_N",NA,NA,NA
RVCYZ000089,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000223, extdb:pgaptmp_000223",Hypothetical protein,1.11,1130,0.112,9.85,7.019999999999999e-23,2.14e-22,Hypothetical protein,phosphoribosylglycinamide synthetase,negative,615,205,-0.520975609756098,23039.2798,4.24383544921875,None,"K02424 - fliY, tcyA - L-cystine transport system substrate-binding protein; K20454 - dml - 2,3-dimethylmalate lyase [EC:4.1.3.32] [4.1.3.32]",NA,-,-,552531.BIF_00884,1.4399999999999998e-143,405,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ000098,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000232, extdb:pgaptmp_000232",Hydrolase (HAD superfamily),1.2,3210,0.0974,12.3,1.15e-34,5.1299999999999995e-34,Hydrolase (HAD superfamily),HAD-IIA family hydrolase,negative,1038,346,-0.098554913294798,36985.3139,4.88653564453125,None,NA,(G) Carbohydrate metabolism and transport,-,G,552531.BIF_00918,4.09e-248,681,Haloacid dehalogenase-like hydrolase,-,-,-,-,-,-,-,-,-,-,-,-,"Hydrolase_6,Hydrolase_like",NA,NA,NA
RVCYZ000099,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000233, extdb:pgaptmp_000233",Hypothetical cytosolic protein,2.09,9300,0.0967,21.6,9.589999999999999e-104,2.11e-102,Hypothetical cytosolic protein,helicase,negative,1665,555,-1.4572972972973,63801.8079000002,5.10467529296875,None,NA,(L) Replication and repair,-,L,552531.BIF_00302,2.7499999999999998e-261,732,Tetratricopeptide repeat,-,-,-,-,-,-,-,-,-,-,-,-,TPR_19,NA,NA,NA
RVCYZ000100,metabolic process;cellular process;,NODE_1_length_388644_cov_35.133645,tyrS,"tyrS, pgaptmp_000234, extdb:pgaptmp_000234",Tyrosyl-tRNA synthetase (EC 6.1.1.1),1.26,2880,0.093,13.5,1.51e-41,8.1e-41,Tyrosyl-tRNA synthetase (EC 6.1.1.1),tyrosine--tRNA ligase (EC 6.1.1.1),negative,1320,440,-0.202272727272728,48650.4742000001,5.15911865234375,tyrS,"K01866 - YARS, tyrS - tyrosyl-tRNA synthetase [EC:6.1.1.1] [6.1.1.1]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,552531.BIF_00553,0,882,Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr),tyrS,"GO:0003674,GO:0003824,GO:0004812,GO:0004831,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016070,GO:0016874,GO:0016875,GO:0019752,GO:0030312,GO:0034641,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564",6.1.1.1,ko:K01866,"ko00970,map00970","M00359,M00360",R02918,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029",-,-,-,"S4,tRNA-synt_1b",NA,NA,NA
RVCYZ000102,metabolic process;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000236, extdb:pgaptmp_000236","(S,S)-butane-2,3-diol dehydrogenase (EC 1.1.1.76)",2.39,1910,0.0954,25.1,7.44e-139,4.61e-137,"(S,S)-butane-2,3-diol dehydrogenase (EC 1.1.1.76)",acetoin reductase,positive,783,261,-0.060153256704981,28409.1102,5.09979248046875,None,"K03366 - butA, budC - meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304] [1.1.1.76 1.1.1.- 1.1.1.304]",(I) Lipid metabolism; (Q) Secondary Structure,Fatty acid biosynthesis; Prodigiosin biosynthesis; Butanoate metabolism; Biotin metabolism; Biosynthesis of unsaturated fatty acids; Metabolic pathways; NA; Fatty acid metabolism,IQ,552531.BIF_02081,2.579999999999999e-183,511,Enoyl-(Acyl carrier protein) reductase,butA,-,"1.1.1.100,1.1.1.304,1.1.1.76","ko:K00059,ko:K03366","ko00061,ko00333,ko00650,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00650,map00780,map01040,map01100,map01130,map01212","M00083,M00572","R02855,R02946,R03707,R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R09078,R10116,R10120,R10505,R11671","RC00029,RC00117,RC00205,RC00525","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,"adh_short,adh_short_C2",NA,NA,NA
RVCYZ000103,metabolic process;cellular process;,NODE_1_length_388644_cov_35.133645,argH,"argH, pgaptmp_000237, extdb:pgaptmp_000237",Argininosuccinate lyase (EC 4.3.2.1),1.13,2990,0.0882,12.8,9.25e-38,4.569999999999999e-37,Argininosuccinate lyase (EC 4.3.2.1),argininosuccinate lyase (EC 4.3.2.1),negative,1494,498,-0.269277108433736,54722.1543000001,5.00128173828125,argH,"K01755 - argH, ASL - argininosuccinate lyase [EC:4.3.2.1] [4.3.2.1]",(E) Amino Acid metabolis and transport,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids",E,552531.BIF_00354,0,980,argininosuccinate lyase,argH,"GO:0003674,GO:0003824,GO:0004056,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016829,GO:0016840,GO:0016842,GO:0019752,GO:0030312,GO:0040007,GO:0042450,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",4.3.2.1,ko:K01755,"ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,map00220,map00250,map01100,map01110,map01130,map01230","M00029,M00844,M00845",R01086,"RC00445,RC00447","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"ASL_C2,Lyase_1",NA,NA,NA
RVCYZ000104,metabolic process;cellular process;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000238, extdb:pgaptmp_000238",Argininosuccinate synthase (EC 6.3.4.5),1.31,3310,0.11,11.8,2.3899999999999997e-32,1.01e-31,Argininosuccinate synthase (EC 6.3.4.5),argininosuccinate synthase (EC 6.3.4.5),negative,1236,412,-0.317233009708738,45675.7083000001,4.78057861328125,None,"K01940 - argG, ASS1 - argininosuccinate synthase [EC:6.3.4.5] [6.3.4.5]",(E) Amino Acid metabolis and transport,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids; Fluid shear stress and atherosclerosis",E,552531.BIF_00681,8.469999999999998e-304,827,Belongs to the argininosuccinate synthase family. Type 1 subfamily,argG,"GO:0000050,GO:0000053,GO:0003674,GO:0003824,GO:0004055,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006575,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016020,GO:0016053,GO:0016874,GO:0016879,GO:0019627,GO:0019752,GO:0034641,GO:0040007,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:0071944,GO:0072350,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",6.3.4.5,ko:K01940,"ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,ko05418,map00220,map00250,map01100,map01110,map01130,map01230,map05418","M00029,M00844,M00845",R01954,"RC00380,RC00629","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,iNJ661.Rv1658,Arginosuc_synth,NA,NA,NA
RVCYZ000111,Uncategorized;,NODE_1_length_388644_cov_35.133645,null,"pgaptmp_000245, extdb:pgaptmp_000245",Hypothetical membrane associated protein,1.36,1660,0.115,11.9,9.67e-33,4.1099999999999996e-32,Hypothetical membrane associated protein,DUF4190 domain-containing protein,negative,786,262,-0.564503816793893,28429.8893,4.66998291015625,None,NA,NA,-,-,552531.BIF_01028,5.69e-190,527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ000112,metabolic process;cellular process;,NODE_1_length_388644_cov_35.133645,pheT,"pheT, pgaptmp_000246, extdb:pgaptmp_000246",Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20),1.17,6700,0.0947,12.3,8.279999999999999e-35,3.6899999999999996e-34,Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20),phenylalanine--tRNA ligase subunit beta (EC 6.1.1.20),negative,2604,868,-0.32811059907834,94850.3946000005,4.87554931640625,pheT,"K01890 - FARSB, pheT - phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20] [6.1.1.20]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,552531.BIF_00495,0,1754,Phenylalanyl-tRNA synthetase beta,pheT,"GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009328,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0019538,GO:0019752,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1902494",6.1.1.20,ko:K01890,"ko00970,map00970","M00359,M00360",R03660,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,"B3_4,B5,FDX-ACB,tRNA_bind",NA,NA,NA
